,sector laitude,sector longtitude,Shooting_PRECINCT,Shooting_JURISDICTION_CODE,Shooting_LOCATION_DESC,Shooting_STATISTICAL_MURDER_FLAG,Shooting_PERP_AGE_GROUP,Shooting_PERP_SEX,Shooting_PERP_RACE,Shooting_VIC_AGE_GROUP,Shooting_VIC_SEX,Shooting_VIC_RACE
0,40.52435725,-74.19206283999999,123,0.0,PVT HOUSE,False,25-44,M,WHITE,<18,M,WHITE
1,40.535002000000006,-74.22555742,123,0.0,,True,65+,M,WHITE,65+,F,WHITE
2,40.535002000000006,-74.21439256,123,0.0,PVT HOUSE,False,25-44,M,WHITE,25-44,M,WHITE HISPANIC
3,40.535002000000006,-74.18089798,123,0.0,,False,25-44,M,WHITE,25-44,M,WHITE
4,40.54564675,-74.23672228,123,0.0,,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC
5,40.54564675,-74.21439256,123,0.0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE,<18,M,WHITE
6,40.5562915,-74.21439256,123,0.0,,False,,,,18-24,M,BLACK
7,40.5562915,-74.19206283999999,123,0.0,GROCERY/BODEGA,False,25-44,M,WHITE,25-44,M,BLACK HISPANIC
8,40.5562915,-74.18089798,123,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
9,40.5562915,-74.16973312,122,0.0,PVT HOUSE,True,25-44,F,WHITE,25-44,M,WHITE
10,40.5562915,-74.11390882,122,0.0,,False,18-24,F,WHITE,18-24,M,WHITE
11,40.566936250000005,-74.12507368,122,0.0,PVT HOUSE,True,18-24,M,WHITE,18-24,M,WHITE
12,40.566936250000005,-74.11390882,122,0.0,,True,18-24,M,WHITE,45-64,F,WHITE
13,40.566936250000005,-74.01342508,60,0.0,PVT HOUSE,True,65+,M,WHITE,65+,F,WHITE
14,40.566936250000005,-74.00226022,60,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
15,40.566936250000005,-73.99109536,60,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
16,40.566936250000005,-73.9799305,60,0.0,RESTAURANT/DINER,False,25-44,M,BLACK,25-44,M,BLACK
17,40.566936250000005,-73.8682819,100,0.0,,False,,,,25-44,M,BLACK
18,40.577581,-74.2032277,121,0.0,,False,,,,25-44,M,BLACK
19,40.577581,-74.10274396,122,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
20,40.577581,-74.0915791,122,0.0,PVT HOUSE,False,25-44,M,WHITE,45-64,M,WHITE
21,40.577581,-74.08041424,122,0.0,,False,,,,25-44,M,WHITE
22,40.577581,-74.01342508,60,0.0,,True,25-44,M,WHITE HISPANIC,25-44,F,WHITE HISPANIC
23,40.577581,-74.00226022,60,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK
24,40.577581,-73.99109536,60,0.0,COMMERCIAL BLDG,False,18-24,M,BLACK HISPANIC,25-44,M,ASIAN / PACIFIC ISLANDER
25,40.577581,-73.9799305,60,2.0,MULTI DWELL - PUBLIC HOUS,True,,,,25-44,M,BLACK
26,40.577581,-73.96876564,60,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK
27,40.577581,-73.95760078,61,0.0,,False,,,,18-24,M,BLACK
28,40.577581,-73.94643592,61,0.0,PVT HOUSE,True,<18,M,WHITE,18-24,M,WHITE
29,40.577581,-73.93527106,61,0.0,,False,,,,18-24,M,BLACK
30,40.577581,-73.84595218,100,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
31,40.577581,-73.82362246000001,100,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK
32,40.577581,-73.8124576,100,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
33,40.58822575,-74.1474034,121,0.0,,False,18-24,M,WHITE,<18,M,ASIAN / PACIFIC ISLANDER
34,40.58822575,-74.11390882,122,0.0,,True,18-24,M,WHITE,45-64,M,WHITE
35,40.58822575,-74.0915791,122,0.0,HOTEL/MOTEL,False,25-44,M,BLACK,25-44,M,WHITE
36,40.58822575,-74.08041424,122,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
37,40.58822575,-74.06924938,122,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,WHITE HISPANIC
38,40.58822575,-74.01342508,62,0.0,,True,18-24,M,WHITE,18-24,M,WHITE
39,40.58822575,-74.00226022,62,0.0,,False,45-64,M,WHITE,45-64,M,WHITE
40,40.58822575,-73.99109536,60,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,18-24,M,BLACK
41,40.58822575,-73.9799305,60,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
42,40.58822575,-73.96876564,61,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK
43,40.58822575,-73.94643592,61,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
44,40.58822575,-73.93527106,61,2.0,MULTI DWELL - PUBLIC HOUS,True,<18,M,BLACK,25-44,M,BLACK
45,40.58822575,-73.91294134,63,0.0,,False,,,,18-24,M,BLACK
46,40.58822575,-73.82362246000001,100,0.0,,False,25-44,M,BLACK,25-44,M,BLACK
47,40.58822575,-73.8124576,100,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
48,40.58822575,-73.80129274000001,100,0.0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK
49,40.58822575,-73.79012788,101,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
50,40.58822575,-73.77896302,101,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
51,40.58822575,-73.76779816000001,101,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
52,40.58822575,-73.7566333,101,0.0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,25-44,M,BLACK
53,40.58822575,-73.74546844000001,101,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
54,40.598870500000004,-74.18089798,121,0.0,PVT HOUSE,False,25-44,M,UNKNOWN,25-44,M,BLACK
55,40.598870500000004,-74.16973312,122,0.0,,False,,,,25-44,M,WHITE
56,40.598870500000004,-74.1474034,122,0.0,,False,,,,25-44,M,BLACK
57,40.598870500000004,-74.13623854,122,0.0,PVT HOUSE,False,25-44,M,WHITE,25-44,M,WHITE
58,40.598870500000004,-74.12507368,121,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
59,40.598870500000004,-74.0915791,120,0.0,,False,25-44,M,BLACK,25-44,M,BLACK
60,40.598870500000004,-74.08041424,120,0.0,PVT HOUSE,True,65+,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
61,40.598870500000004,-74.06924938,120,0.0,,False,25-44,M,WHITE,25-44,M,WHITE HISPANIC
62,40.598870500000004,-74.01342508,62,0.0,PVT HOUSE,True,25-44,M,BLACK,65+,M,WHITE
63,40.598870500000004,-74.00226022,62,0.0,MULTI DWELL - APT BUILD,False,45-64,M,WHITE,25-44,M,WHITE
64,40.598870500000004,-73.99109536,62,0.0,RESTAURANT/DINER,False,25-44,M,WHITE,25-44,M,WHITE HISPANIC
65,40.598870500000004,-73.9799305,61,0.0,BAR/NIGHT CLUB,False,25-44,M,WHITE,25-44,M,BLACK
66,40.598870500000004,-73.96876564,61,0.0,,True,25-44,M,WHITE,25-44,M,WHITE
67,40.598870500000004,-73.95760078,61,0.0,,False,<18,M,WHITE HISPANIC,18-24,M,BLACK
68,40.598870500000004,-73.94643592,61,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,45-64,M,BLACK
69,40.598870500000004,-73.9241062,63,0.0,,False,,,,25-44,M,BLACK
70,40.598870500000004,-73.76779816000001,101,0.0,MULTI DWELL - APT BUILD,False,<18,M,BLACK,25-44,M,BLACK
71,40.598870500000004,-73.7566333,101,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,18-24,M,BLACK
72,40.598870500000004,-73.74546844000001,101,0.0,,False,,,,18-24,M,BLACK
73,40.60951525,-74.16973312,121,0.0,,False,25-44,M,WHITE,25-44,M,WHITE
74,40.60951525,-74.12507368,122,0.0,,True,,,,18-24,M,WHITE HISPANIC
75,40.60951525,-74.10274396,120,0.0,,False,,,,25-44,M,BLACK
76,40.60951525,-74.0915791,120,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
77,40.60951525,-74.08041424,120,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,BLACK
78,40.60951525,-74.06924938,120,0.0,PVT HOUSE,True,45-64,M,WHITE,25-44,M,WHITE
79,40.60951525,-74.01342508,62,0.0,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK HISPANIC
80,40.60951525,-74.00226022,62,0.0,PVT HOUSE,False,25-44,F,ASIAN / PACIFIC ISLANDER,18-24,F,ASIAN / PACIFIC ISLANDER
81,40.60951525,-73.99109536,62,0.0,MULTI DWELL - APT BUILD,False,45-64,M,WHITE,45-64,M,WHITE
82,40.60951525,-73.9799305,66,0.0,,False,,,,25-44,M,WHITE
83,40.60951525,-73.96876564,70,0.0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE
84,40.60951525,-73.95760078,70,0.0,,True,25-44,M,BLACK,18-24,M,BLACK
85,40.60951525,-73.94643592,63,0.0,,False,,,,18-24,M,BLACK
86,40.60951525,-73.93527106,63,0.0,,False,<18,M,BLACK,18-24,M,BLACK
87,40.60951525,-73.9241062,63,0.0,PVT HOUSE,False,18-24,M,BLACK,18-24,M,BLACK
88,40.60951525,-73.91294134,63,0.0,PVT HOUSE,False,25-44,M,BLACK HISPANIC,18-24,M,WHITE
89,40.60951525,-73.7566333,101,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
90,40.62016,-74.18089798,122,0.0,,False,,,,18-24,F,WHITE HISPANIC
91,40.62016,-74.16973312,121,0.0,PVT HOUSE,False,25-44,M,BLACK,18-24,M,BLACK
92,40.62016,-74.15856826,121,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
93,40.62016,-74.1474034,121,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,F,WHITE
94,40.62016,-74.13623854,121,0.0,PVT HOUSE,False,25-44,M,WHITE HISPANIC,25-44,M,BLACK
95,40.62016,-74.12507368,120,0.0,,False,18-24,M,WHITE,25-44,M,WHITE
96,40.62016,-74.0915791,120,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
97,40.62016,-74.08041424,120,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK
98,40.62016,-74.02458994,68,0.0,CLOTHING BOUTIQUE,True,45-64,M,WHITE HISPANIC,45-64,M,WHITE
99,40.62016,-74.01342508,68,0.0,PVT HOUSE,False,<18,M,WHITE HISPANIC,18-24,M,WHITE
100,40.62016,-73.99109536,66,0.0,,False,,,,25-44,M,WHITE HISPANIC
101,40.62016,-73.9799305,70,0.0,STORE UNCLASSIFIED,False,<18,M,WHITE HISPANIC,18-24,M,BLACK
102,40.62016,-73.96876564,70,0.0,MULTI DWELL - APT BUILD,False,<18,M,WHITE HISPANIC,18-24,M,BLACK
103,40.62016,-73.95760078,70,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,WHITE
104,40.62016,-73.94643592,63,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK
105,40.62016,-73.93527106,63,0.0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK
106,40.62016,-73.9241062,63,0.0,RESTAURANT/DINER,False,18-24,M,BLACK,18-24,M,BLACK
107,40.62016,-73.91294134,69,0.0,PVT HOUSE,True,,,,18-24,M,BLACK
108,40.62016,-73.90177648000001,69,0.0,,False,,,,25-44,M,BLACK
109,40.63080475,-74.18089798,121,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
110,40.63080475,-74.16973312,121,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
111,40.63080475,-74.15856826,121,0.0,,False,18-24,M,BLACK,18-24,M,BLACK
112,40.63080475,-74.1474034,121,0.0,,False,18-24,M,BLACK,18-24,M,BLACK
113,40.63080475,-74.13623854,121,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK
114,40.63080475,-74.12507368,120,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,18-24,M,BLACK
115,40.63080475,-74.11390882,120,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
116,40.63080475,-74.10274396,120,0.0,BAR/NIGHT CLUB,True,18-24,M,BLACK,18-24,M,BLACK
117,40.63080475,-74.0915791,120,0.0,PVT HOUSE,False,25-44,M,BLACK,25-44,M,BLACK
118,40.63080475,-74.08041424,120,0.0,BEAUTY/NAIL SALON,False,25-44,M,BLACK HISPANIC,25-44,M,BLACK
119,40.63080475,-74.0357548,68,0.0,,False,25-44,M,WHITE HISPANIC,18-24,M,WHITE HISPANIC
120,40.63080475,-74.02458994,68,0.0,GROCERY/BODEGA,False,18-24,M,WHITE,25-44,M,WHITE
121,40.63080475,-74.01342508,72,0.0,MULTI DWELL - APT BUILD,False,25-44,M,ASIAN / PACIFIC ISLANDER,25-44,M,ASIAN / PACIFIC ISLANDER
122,40.63080475,-74.00226022,66,0.0,HOSPITAL,False,25-44,M,BLACK,18-24,M,ASIAN / PACIFIC ISLANDER
123,40.63080475,-73.99109536,66,0.0,PVT HOUSE,False,65+,M,WHITE,45-64,M,WHITE
124,40.63080475,-73.9799305,66,0.0,COMMERCIAL BLDG,False,,,,25-44,M,BLACK
125,40.63080475,-73.96876564,70,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
126,40.63080475,-73.95760078,70,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
127,40.63080475,-73.94643592,67,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
128,40.63080475,-73.93527106,67,0.0,COMMERCIAL BLDG,False,25-44,M,BLACK,25-44,M,BLACK
129,40.63080475,-73.9241062,63,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
130,40.63080475,-73.91294134,69,0.0,PVT HOUSE,False,18-24,M,BLACK,18-24,M,BLACK
131,40.63080475,-73.90177648000001,69,0.0,GROCERY/BODEGA,False,18-24,M,BLACK,18-24,M,BLACK
132,40.63080475,-73.89061162,69,2.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
133,40.6414495,-74.10274396,120,0.0,,False,18-24,M,BLACK HISPANIC,18-24,M,WHITE HISPANIC
134,40.6414495,-74.0915791,120,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
135,40.6414495,-74.08041424,120,0.0,PVT HOUSE,False,18-24,M,BLACK,25-44,M,BLACK
136,40.6414495,-74.02458994,72,0.0,,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
137,40.6414495,-74.01342508,72,0.0,MULTI DWELL - APT BUILD,False,25-44,M,WHITE HISPANIC,25-44,M,WHITE HISPANIC
138,40.6414495,-74.00226022,72,0.0,,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK HISPANIC
139,40.6414495,-73.99109536,66,0.0,MULTI DWELL - APT BUILD,False,,,,25-44,M,WHITE HISPANIC
140,40.6414495,-73.9799305,66,0.0,,True,25-44,M,WHITE HISPANIC,45-64,M,WHITE
141,40.6414495,-73.96876564,70,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
142,40.6414495,-73.95760078,67,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,18-24,M,BLACK
143,40.6414495,-73.94643592,67,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
144,40.6414495,-73.93527106,67,0.0,SOCIAL CLUB/POLICY LOCATI,False,25-44,M,BLACK,25-44,M,BLACK
145,40.6414495,-73.9241062,67,0.0,BAR/NIGHT CLUB,False,25-44,M,BLACK,25-44,M,BLACK
146,40.6414495,-73.91294134,69,0.0,GROCERY/BODEGA,False,25-44,M,BLACK,25-44,M,BLACK
147,40.6414495,-73.90177648000001,69,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
148,40.6414495,-73.89061162,75,0.0,,False,25-44,M,BLACK,18-24,M,BLACK
149,40.6414495,-73.87944676000001,75,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
150,40.6414495,-73.84595218,106,0.0,HOTEL/MOTEL,False,25-44,M,BLACK,25-44,M,BLACK
151,40.6414495,-73.74546844000001,105,0.0,,False,<18,M,BLACK,<18,F,BLACK
152,40.652094250000005,-74.01342508,72,0.0,,False,18-24,M,BLACK,18-24,M,BLACK
153,40.652094250000005,-74.00226022,72,0.0,,False,,,,25-44,M,BLACK HISPANIC
154,40.652094250000005,-73.9799305,72,0.0,,False,,,,18-24,M,WHITE
155,40.652094250000005,-73.96876564,70,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
156,40.652094250000005,-73.95760078,71,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
157,40.652094250000005,-73.94643592,71,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
158,40.652094250000005,-73.93527106,67,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
159,40.652094250000005,-73.9241062,67,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
160,40.652094250000005,-73.91294134,73,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,25-44,M,BLACK
161,40.652094250000005,-73.90177648000001,75,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
162,40.652094250000005,-73.89061162,75,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
163,40.652094250000005,-73.87944676000001,75,0.0,MULTI DWELL - PUBLIC HOUS,False,<18,M,BLACK,25-44,M,BLACK
164,40.652094250000005,-73.85711704,106,0.0,,True,25-44,M,BLACK,25-44,M,BLACK HISPANIC
165,40.652094250000005,-73.84595218,106,0.0,,False,65+,M,WHITE,25-44,M,WHITE
166,40.652094250000005,-73.77896302,105,0.0,PVT HOUSE,False,18-24,M,BLACK HISPANIC,25-44,M,BLACK
167,40.652094250000005,-73.76779816000001,105,0.0,PVT HOUSE,True,25-44,M,BLACK,25-44,M,BLACK
168,40.652094250000005,-73.7566333,105,0.0,PVT HOUSE,False,25-44,M,BLACK,25-44,F,BLACK
169,40.652094250000005,-73.74546844000001,105,0.0,PVT HOUSE,False,25-44,M,BLACK,18-24,M,BLACK
170,40.652094250000005,-73.73430358,105,0.0,PVT HOUSE,False,18-24,M,BLACK,18-24,M,BLACK
171,40.662739,-74.00226022,72,0.0,FACTORY/WAREHOUSE,False,45-64,M,BLACK,25-44,M,BLACK
172,40.662739,-73.9799305,78,0.0,,True,,,,25-44,M,BLACK
173,40.662739,-73.96876564,71,0.0,MULTI DWELL - APT BUILD,False,18-24,M,BLACK,18-24,M,BLACK
174,40.662739,-73.95760078,71,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
175,40.662739,-73.94643592,77,0.0,MULTI DWELL - PUBLIC HOUS,False,25-44,M,BLACK,25-44,M,BLACK
176,40.662739,-73.93527106,77,0.0,MULTI DWELL - APT BUILD,False,25-44,M,BLACK,25-44,M,BLACK
177,40.662739,-73.9241062,73,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
178,40.662739,-73.91294134,73,2.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
179,40.662739,-73.90177648000001,75,0.0,MULTI DWELL - PUBLIC HOUS,False,18-24,M,BLACK,25-44,M,BLACK
